Time,SP,Tin,Time01,hour,IncO01,Weekdays,Step,Time03,IncO,Month,days,days01
2020-12-19 23:45,22.889,23.25202953,23,0,,Saturday,31677,23,0,December,0,0
2020-12-19 23:50,22.889,23.25184981,23,0,,Saturday,31678,23,0,December,0,0
2020-12-19 23:55,22.889,23.25167009,23,-23,,Saturday,31679,23,0,December,0,0
2020-12-20 0:00,22.889,23.25149037,0,0,,Sunday,31680,0,0,December,111,111
2020-12-20 0:05,22.889,23.25131065,0,0,,Sunday,31681,0,0,December,111,0
2020-12-20 0:10,22.889,23.25113094,0,0,,Sunday,31682,0,0,December,111,0
2020-12-20 0:15,22.889,23.25095122,0,0,,Sunday,31683,0,0,December,111,0
2020-12-20 0:20,22.889,23.2507715,0,0,,Sunday,31684,0,0,December,111,0
2020-12-20 0:25,22.889,23.25059178,0,0,,Sunday,31685,0,0,December,111,0
2020-12-20 0:30,22.889,23.25041207,0,0,,Sunday,31686,0,0,December,111,0
2020-12-20 0:35,22.889,23.25023235,0,0,,Sunday,31687,0,0,December,111,0
2020-12-20 0:40,22.889,23.25005263,0,0,,Sunday,31688,0,0,December,111,0
2020-12-20 0:45,22.889,23.24987291,0,0,,Sunday,31689,0,0,December,111,0
2020-12-20 0:50,22.889,23.2496932,0,0,,Sunday,31690,0,0,December,111,0
2020-12-20 0:55,22.889,23.24951348,0,1,,Sunday,31691,0,0,December,111,0
2020-12-20 1:00,22.889,23.24933376,1,0,,Sunday,31692,1,0,December,111,0
2020-12-20 1:05,22.889,23.24915404,1,0,,Sunday,31693,1,0,December,111,0
2020-12-20 1:10,22.889,23.24897433,1,0,,Sunday,31694,1,0,December,111,0
2020-12-20 1:15,22.889,23.24879461,1,0,,Sunday,31695,1,0,December,111,0
2020-12-20 1:20,22.889,23.24861489,1,0,,Sunday,31696,1,0,December,111,0
2020-12-20 1:25,22.889,23.24843517,1,0,,Sunday,31697,1,0,December,111,0
2020-12-20 1:30,22.889,23.24825546,1,0,,Sunday,31698,1,0,December,111,0
2020-12-20 1:35,22.889,23.24807574,1,0,,Sunday,31699,1,0,December,111,0
2020-12-20 1:40,22.889,23.24789602,1,0,,Sunday,31700,1,0,December,111,0
2020-12-20 1:45,22.889,23.2477163,1,0,,Sunday,31701,1,0,December,111,0
2020-12-20 1:50,22.889,23.24753659,1,0,,Sunday,31702,1,0,December,111,0
2020-12-20 1:55,22.889,23.24735687,1,1,,Sunday,31703,1,0,December,111,0
2020-12-20 2:00,22.889,23.24717715,2,0,,Sunday,31704,2,0,December,111,0
2020-12-20 2:05,22.889,23.24699743,2,0,,Sunday,31705,2,0,December,111,0
2020-12-20 2:10,22.889,23.24681772,2,0,,Sunday,31706,2,0,December,111,0
2020-12-20 2:15,22.889,23.246638,2,0,,Sunday,31707,2,0,December,111,0
2020-12-20 2:20,22.889,23.24645828,2,0,,Sunday,31708,2,0,December,111,0
2020-12-20 2:25,22.889,23.24627856,2,0,,Sunday,31709,2,0,December,111,0
2020-12-20 2:30,22.889,23.24609884,2,0,,Sunday,31710,2,0,December,111,0
2020-12-20 2:35,22.889,23.24591913,2,0,,Sunday,31711,2,0,December,111,0
2020-12-20 2:40,22.889,23.24573941,2,0,,Sunday,31712,2,0,December,111,0
2020-12-20 2:45,22.889,23.24555969,2,0,,Sunday,31713,2,0,December,111,0
2020-12-20 2:50,22.889,23.24537997,2,0,,Sunday,31714,2,0,December,111,0
2020-12-20 2:55,22.889,23.24520026,2,1,,Sunday,31715,2,0,December,111,0
2020-12-20 3:00,22.889,23.24502054,3,0,,Sunday,31716,3,0,December,111,0
2020-12-20 3:05,22.889,23.24484082,3,0,,Sunday,31717,3,0,December,111,0
2020-12-20 3:10,22.889,23.2446611,3,0,,Sunday,31718,3,0,December,111,0
2020-12-20 3:15,22.889,23.24448139,3,0,,Sunday,31719,3,0,December,111,0
2020-12-20 3:20,22.889,23.24430167,3,0,,Sunday,31720,3,0,December,111,0
2020-12-20 3:25,22.889,23.24412195,3,0,,Sunday,31721,3,0,December,111,0
2020-12-20 3:30,22.889,23.24394223,3,0,,Sunday,31722,3,0,December,111,0
2020-12-20 3:35,22.889,23.24376252,3,0,,Sunday,31723,3,0,December,111,0
2020-12-20 3:40,22.889,23.2435828,3,0,,Sunday,31724,3,0,December,111,0
2020-12-20 3:45,22.889,23.24340308,3,0,,Sunday,31725,3,0,December,111,0
2020-12-20 3:50,22.889,23.24322336,3,0,,Sunday,31726,3,0,December,111,0
2020-12-20 3:55,22.889,23.24304365,3,1,,Sunday,31727,3,0,December,111,0
2020-12-20 4:00,22.889,23.24286393,4,0,,Sunday,31728,4,0,December,111,0
2020-12-20 4:05,22.889,23.24268421,4,0,,Sunday,31729,4,0,December,111,0
2020-12-20 4:10,22.889,23.24250449,4,0,,Sunday,31730,4,0,December,111,0
2020-12-20 4:15,22.889,23.24232478,4,0,,Sunday,31731,4,0,December,111,0
2020-12-20 4:20,22.889,23.24214506,4,0,,Sunday,31732,4,0,December,111,0
2020-12-20 4:25,22.889,23.24196534,4,0,,Sunday,31733,4,0,December,111,0
2020-12-20 4:30,22.889,23.24178562,4,0,,Sunday,31734,4,0,December,111,0
2020-12-20 4:35,22.889,23.24160591,4,0,,Sunday,31735,4,0,December,111,0
2020-12-20 4:40,22.889,23.24142619,4,0,,Sunday,31736,4,0,December,111,0
2020-12-20 4:45,22.889,23.24124647,4,0,,Sunday,31737,4,0,December,111,0
2020-12-20 4:50,22.889,23.24106675,4,0,,Sunday,31738,4,0,December,111,0
2020-12-20 4:55,22.889,23.24088703,4,1,,Sunday,31739,4,0,December,111,0
2020-12-20 5:00,22.889,23.24070732,5,0,,Sunday,31740,5,0,December,111,0
2020-12-20 5:05,22.889,23.2405276,5,0,,Sunday,31741,5,0,December,111,0
2020-12-20 5:10,22.889,23.24034788,5,0,,Sunday,31742,5,0,December,111,0
2020-12-20 5:15,22.889,23.24016816,5,0,,Sunday,31743,5,0,December,111,0
2020-12-20 5:20,22.889,23.23998845,5,0,,Sunday,31744,5,0,December,111,0
2020-12-20 5:25,22.889,23.23980873,5,0,,Sunday,31745,5,0,December,111,0
2020-12-20 5:30,22.889,23.23962901,5,0,,Sunday,31746,5,0,December,111,0
2020-12-20 5:35,22.889,23.23944929,5,0,,Sunday,31747,5,0,December,111,0
2020-12-20 5:40,22.889,23.23926958,5,0,,Sunday,31748,5,0,December,111,0
2020-12-20 5:45,22.889,23.23908986,5,0,,Sunday,31749,5,0,December,111,0
2020-12-20 5:50,22.889,23.23891014,5,0,,Sunday,31750,5,0,December,111,0
2020-12-20 5:55,22.889,23.23873042,5,1,,Sunday,31751,5,0,December,111,0
2020-12-20 6:00,22.889,23.23855071,6,0,,Sunday,31752,6,0,December,111,0
2020-12-20 6:05,22.889,23.23837099,6,0,,Sunday,31753,6,0,December,111,0
2020-12-20 6:10,22.889,23.23819127,6,0,,Sunday,31754,6,0,December,111,0
2020-12-20 6:15,22.889,23.23801155,6,0,,Sunday,31755,6,0,December,111,0
2020-12-20 6:20,22.889,23.23783184,6,0,,Sunday,31756,6,0,December,111,0
2020-12-20 6:25,22.889,23.23765212,6,0,,Sunday,31757,6,0,December,111,0
2020-12-20 6:30,22.889,23.2374724,6,0,,Sunday,31758,6,0,December,111,0
2020-12-20 6:35,22.889,23.23729268,6,0,,Sunday,31759,6,0,December,111,0
2020-12-20 6:40,22.889,23.23711297,6,0,,Sunday,31760,6,0,December,111,0
2020-12-20 6:45,22.889,23.23693325,6,0,,Sunday,31761,6,0,December,111,0
2020-12-20 6:50,22.889,23.23675353,6,0,,Sunday,31762,6,0,December,111,0
2020-12-20 6:55,22.889,23.23657381,6,1,,Sunday,31763,6,0,December,111,0
2020-12-20 7:00,22.889,23.23639409,7,0,,Sunday,31764,7,0,December,111,0
2020-12-20 7:05,22.889,23.23621438,7,0,,Sunday,31765,7,0,December,111,0
2020-12-20 7:10,22.889,23.23603466,7,0,,Sunday,31766,7,0,December,111,0
2020-12-20 7:15,22.889,23.23585494,7,0,,Sunday,31767,7,0,December,111,0
2020-12-20 7:20,22.889,23.23567522,7,0,,Sunday,31768,7,0,December,111,0
2020-12-20 7:25,22.889,23.23549551,7,0,,Sunday,31769,7,0,December,111,0
2020-12-20 7:30,22.889,23.23531579,7,0,,Sunday,31770,7,0,December,111,0
2020-12-20 7:35,22.889,23.23513607,7,0,,Sunday,31771,7,0,December,111,0
2020-12-20 7:40,22.889,23.23495635,7,0,,Sunday,31772,7,0,December,111,0
2020-12-20 7:45,22.889,23.23477664,7,0,,Sunday,31773,7,0,December,111,0
2020-12-20 7:50,22.889,23.23459692,7,0,,Sunday,31774,7,0,December,111,0
2020-12-20 7:55,22.889,23.2344172,7,1,,Sunday,31775,7,0,December,111,0
2020-12-20 8:00,22.889,23.23423748,8,0,,Sunday,31776,8,0,December,111,0
2020-12-20 8:05,22.889,23.23405777,8,0,,Sunday,31777,8,0,December,111,0
2020-12-20 8:10,22.889,23.23387805,8,0,,Sunday,31778,8,0,December,111,0
2020-12-20 8:15,22.889,23.23369833,8,0,,Sunday,31779,8,0,December,111,0
2020-12-20 8:20,22.889,23.23351861,8,0,,Sunday,31780,8,0,December,111,0
2020-12-20 8:25,22.889,23.2333389,8,0,,Sunday,31781,8,0,December,111,0
2020-12-20 8:30,22.889,23.23315918,8,0,,Sunday,31782,8,0,December,111,0
2020-12-20 8:35,22.889,23.23297946,8,0,,Sunday,31783,8,0,December,111,0
2020-12-20 8:40,22.889,23.23279974,8,0,,Sunday,31784,8,0,December,111,0
2020-12-20 8:45,22.889,23.23262003,8,0,,Sunday,31785,8,0,December,111,0
2020-12-20 8:50,22.889,23.23244031,8,0,,Sunday,31786,8,0,December,111,0
2020-12-20 8:55,22.889,23.23226059,8,1,,Sunday,31787,8,0,December,111,0
2020-12-20 9:00,22.889,23.23208087,9,0,,Sunday,31788,9,0,December,111,0
2020-12-20 9:05,22.889,23.23190116,9,0,,Sunday,31789,9,0,December,111,0
2020-12-20 9:10,22.889,23.23172144,9,0,,Sunday,31790,9,0,December,111,0
2020-12-20 9:15,22.889,23.23154172,9,0,,Sunday,31791,9,0,December,111,0
2020-12-20 9:20,22.889,23.231362,9,0,,Sunday,31792,9,0,December,111,0
2020-12-20 9:25,22.889,23.23118228,9,0,,Sunday,31793,9,0,December,111,0
2020-12-20 9:30,22.889,23.23100257,9,0,,Sunday,31794,9,0,December,111,0
2020-12-20 9:35,22.889,23.23082285,9,0,,Sunday,31795,9,0,December,111,0
2020-12-20 9:40,22.889,23.23064313,9,0,,Sunday,31796,9,0,December,111,0
2020-12-20 9:45,22.889,23.23046341,9,0,,Sunday,31797,9,0,December,111,0
2020-12-20 9:50,22.889,23.2302837,9,0,,Sunday,31798,9,0,December,111,0
2020-12-20 9:55,22.889,23.23010398,9,1,,Sunday,31799,9,0,December,111,0
2020-12-20 10:00,22.889,23.22992426,10,0,,Sunday,31800,10,0,December,111,0
2020-12-20 10:05,22.889,23.22974454,10,0,,Sunday,31801,10,0,December,111,0
2020-12-20 10:10,22.889,23.22956483,10,0,,Sunday,31802,10,0,December,111,0
2020-12-20 10:15,22.889,23.22938511,10,0,,Sunday,31803,10,0,December,111,0
2020-12-20 10:20,22.889,23.22920539,10,0,,Sunday,31804,10,0,December,111,0
2020-12-20 10:25,22.889,23.22902567,10,0,,Sunday,31805,10,0,December,111,0
2020-12-20 10:30,22.889,23.22884596,10,0,,Sunday,31806,10,0,December,111,0
2020-12-20 10:35,22.889,23.22866624,10,0,,Sunday,31807,10,0,December,111,0
2020-12-20 10:40,22.889,23.22848652,10,0,,Sunday,31808,10,0,December,111,0
2020-12-20 10:45,22.889,23.2283068,10,0,,Sunday,31809,10,0,December,111,0
2020-12-20 10:50,22.889,23.22812709,10,0,,Sunday,31810,10,0,December,111,0
2020-12-20 10:55,22.889,23.22794737,10,1,,Sunday,31811,10,0,December,111,0
2020-12-20 11:00,22.889,23.22776765,11,0,,Sunday,31812,11,0,December,111,0
2020-12-20 11:05,22.889,23.22758793,11,0,,Sunday,31813,11,0,December,111,0
2020-12-20 11:10,22.889,23.22740822,11,0,,Sunday,31814,11,0,December,111,0
2020-12-20 11:15,22.889,23.2272285,11,0,,Sunday,31815,11,0,December,111,0
2020-12-20 11:20,22.889,23.22704878,11,0,,Sunday,31816,11,0,December,111,0
2020-12-20 11:25,22.889,23.22686906,11,0,,Sunday,31817,11,0,December,111,0
2020-12-20 11:30,22.889,23.22668935,11,0,,Sunday,31818,11,0,December,111,0
2020-12-20 11:35,22.889,23.22650963,11,0,,Sunday,31819,11,0,December,111,0
2020-12-20 11:40,22.889,23.22632991,11,0,,Sunday,31820,11,0,December,111,0
2020-12-20 11:45,22.889,23.22615019,11,0,,Sunday,31821,11,0,December,111,0
2020-12-20 11:50,22.889,23.22597047,11,0,,Sunday,31822,11,0,December,111,0
2020-12-20 11:55,22.889,23.22579076,11,1,,Sunday,31823,11,0,December,111,0
2020-12-20 12:00,22.889,23.22561104,12,0,,Sunday,31824,12,0,December,111,0
2020-12-20 12:05,22.889,23.22543132,12,0,,Sunday,31825,12,0,December,111,0
2020-12-20 12:10,22.889,23.2252516,12,0,,Sunday,31826,12,0,December,111,0
2020-12-20 12:15,22.889,23.22507189,12,0,,Sunday,31827,12,0,December,111,0
2020-12-20 12:20,22.889,23.22489217,12,0,,Sunday,31828,12,0,December,111,0
2020-12-20 12:25,22.889,23.22471245,12,0,,Sunday,31829,12,0,December,111,0
2020-12-20 12:30,22.889,23.22453273,12,0,,Sunday,31830,12,0,December,111,0
2020-12-20 12:35,22.889,23.22435302,12,0,,Sunday,31831,12,0,December,111,0
2020-12-20 12:40,22.889,23.2241733,12,0,,Sunday,31832,12,0,December,111,0
2020-12-20 12:45,22.889,23.22399358,12,0,,Sunday,31833,12,0,December,111,0
2020-12-20 12:50,22.889,23.22381386,12,0,,Sunday,31834,12,0,December,111,0
2020-12-20 12:55,22.889,23.22363415,12,1,,Sunday,31835,12,0,December,111,0
2020-12-20 13:00,22.889,23.22345443,13,0,,Sunday,31836,13,0,December,111,0
2020-12-20 13:05,22.889,23.22327471,13,0,,Sunday,31837,13,0,December,111,0
2020-12-20 13:10,22.889,23.22309499,13,0,,Sunday,31838,13,0,December,111,0
2020-12-20 13:15,22.889,23.22291528,13,0,,Sunday,31839,13,0,December,111,0
2020-12-20 13:20,22.889,23.22273556,13,0,,Sunday,31840,13,0,December,111,0
2020-12-20 13:25,22.889,23.22255584,13,0,,Sunday,31841,13,0,December,111,0
2020-12-20 13:30,22.889,23.22237612,13,0,,Sunday,31842,13,0,December,111,0
2020-12-20 13:35,22.889,23.22219641,13,0,,Sunday,31843,13,0,December,111,0
2020-12-20 13:40,22.889,23.22201669,13,0,,Sunday,31844,13,0,December,111,0
2020-12-20 13:45,22.889,23.22183697,13,0,,Sunday,31845,13,0,December,111,0
2020-12-20 13:50,22.889,23.22165725,13,0,,Sunday,31846,13,0,December,111,0
2020-12-20 13:55,22.889,23.22147754,13,1,,Sunday,31847,13,0,December,111,0
2020-12-20 14:00,22.889,23.22129782,14,0,,Sunday,31848,14,0,December,111,0
2020-12-20 14:05,22.889,23.2211181,14,0,,Sunday,31849,14,0,December,111,0
2020-12-20 14:10,22.889,23.22093838,14,0,,Sunday,31850,14,0,December,111,0
2020-12-20 14:15,22.889,23.22075866,14,0,,Sunday,31851,14,0,December,111,0
2020-12-20 14:20,22.889,23.22057895,14,0,,Sunday,31852,14,0,December,111,0
2020-12-20 14:25,22.889,23.22039923,14,0,,Sunday,31853,14,0,December,111,0
2020-12-20 14:30,22.889,23.22021951,14,0,,Sunday,31854,14,0,December,111,0
2020-12-20 14:35,22.889,23.22003979,14,0,,Sunday,31855,14,0,December,111,0
2020-12-20 14:40,22.889,23.21986008,14,0,,Sunday,31856,14,0,December,111,0
2020-12-20 14:45,22.889,23.21968036,14,0,,Sunday,31857,14,0,December,111,0
2020-12-20 14:50,22.889,23.21950064,14,0,,Sunday,31858,14,0,December,111,0
2020-12-20 14:55,22.889,23.21932092,14,1,,Sunday,31859,14,0,December,111,0
2020-12-20 15:00,22.889,23.21914121,15,0,,Sunday,31860,15,0,December,111,0
2020-12-20 15:05,22.889,23.21896149,15,0,,Sunday,31861,15,0,December,111,0
2020-12-20 15:10,22.889,23.21878177,15,0,,Sunday,31862,15,0,December,111,0
2020-12-20 15:15,22.889,23.21860205,15,0,,Sunday,31863,15,0,December,111,0
2020-12-20 15:20,22.889,23.21842234,15,0,,Sunday,31864,15,0,December,111,0
2020-12-20 15:25,22.889,23.21824262,15,0,,Sunday,31865,15,0,December,111,0
2020-12-20 15:30,22.889,23.2180629,15,0,,Sunday,31866,15,0,December,111,0
2020-12-20 15:35,22.889,23.21788318,15,0,,Sunday,31867,15,0,December,111,0
2020-12-20 15:40,22.889,23.21770347,15,0,,Sunday,31868,15,0,December,111,0
2020-12-20 15:45,22.889,23.21752375,15,0,,Sunday,31869,15,0,December,111,0
2020-12-20 15:50,22.889,23.21734403,15,0,,Sunday,31870,15,0,December,111,0
2020-12-20 15:55,22.889,23.21716431,15,1,,Sunday,31871,15,0,December,111,0
2020-12-20 16:00,22.889,23.2169846,16,0,,Sunday,31872,16,0,December,111,0
2020-12-20 16:05,22.889,23.21680488,16,0,,Sunday,31873,16,0,December,111,0
2020-12-20 16:10,22.889,23.21662516,16,0,,Sunday,31874,16,0,December,111,0
2020-12-20 16:15,22.889,23.21644544,16,0,,Sunday,31875,16,0,December,111,0
2020-12-20 16:20,22.889,23.21626573,16,0,,Sunday,31876,16,0,December,111,0
2020-12-20 16:25,22.889,23.21608601,16,0,,Sunday,31877,16,0,December,111,0
2020-12-20 16:30,22.889,23.21590629,16,0,,Sunday,31878,16,0,December,111,0
2020-12-20 16:35,22.889,23.21572657,16,0,,Sunday,31879,16,0,December,111,0
2020-12-20 16:40,22.889,23.21554685,16,0,,Sunday,31880,16,0,December,111,0
2020-12-20 16:45,22.889,23.21536714,16,0,,Sunday,31881,16,0,December,111,0
2020-12-20 16:50,22.889,23.21518742,16,0,,Sunday,31882,16,0,December,111,0
2020-12-20 16:55,22.889,23.2150077,16,1,,Sunday,31883,16,0,December,111,0
2020-12-20 17:00,22.889,23.21482798,17,0,,Sunday,31884,17,0,December,111,0
2020-12-20 17:05,22.889,23.21464827,17,0,,Sunday,31885,17,0,December,111,0
2020-12-20 17:10,22.889,23.21446855,17,0,,Sunday,31886,17,0,December,111,0
2020-12-20 17:15,22.889,23.21428883,17,0,,Sunday,31887,17,0,December,111,0
2020-12-20 17:20,22.889,23.21410911,17,0,,Sunday,31888,17,0,December,111,0
2020-12-20 17:25,22.889,23.2139294,17,0,,Sunday,31889,17,0,December,111,0
2020-12-20 17:30,22.889,23.21374968,17,0,,Sunday,31890,17,0,December,111,0
2020-12-20 17:35,22.889,23.21356996,17,0,,Sunday,31891,17,0,December,111,0
2020-12-20 17:40,22.889,23.21339024,17,0,,Sunday,31892,17,0,December,111,0
2020-12-20 17:45,22.889,23.21321053,17,0,,Sunday,31893,17,0,December,111,0
2020-12-20 17:50,22.889,23.21303081,17,0,,Sunday,31894,17,0,December,111,0
2020-12-20 17:55,22.889,23.21285109,17,1,,Sunday,31895,17,0,December,111,0
2020-12-20 18:00,22.889,23.21267137,18,0,,Sunday,31896,18,0,December,111,0
2020-12-20 18:05,22.889,23.21249166,18,0,,Sunday,31897,18,0,December,111,0
2020-12-20 18:10,22.889,23.21231194,18,0,,Sunday,31898,18,0,December,111,0
2020-12-20 18:15,22.889,23.21213222,18,0,,Sunday,31899,18,0,December,111,0
2020-12-20 18:20,22.889,23.2119525,18,0,,Sunday,31900,18,0,December,111,0
2020-12-20 18:25,22.889,23.21177279,18,0,,Sunday,31901,18,0,December,111,0
2020-12-20 18:30,22.889,23.21159307,18,0,,Sunday,31902,18,0,December,111,0
2020-12-20 18:35,22.889,23.21141335,18,0,,Sunday,31903,18,0,December,111,0
2020-12-20 18:40,22.889,23.21123363,18,0,,Sunday,31904,18,0,December,111,0
2020-12-20 18:45,22.889,23.21105392,18,0,,Sunday,31905,18,0,December,111,0
2020-12-20 18:50,22.889,23.2108742,18,0,,Sunday,31906,18,0,December,111,0
2020-12-20 18:55,22.889,23.21069448,18,1,,Sunday,31907,18,0,December,111,0
2020-12-20 19:00,22.889,23.21051476,19,0,,Sunday,31908,19,0,December,111,0
2020-12-20 19:05,22.889,23.21033504,19,0,,Sunday,31909,19,0,December,111,0
2020-12-20 19:10,22.889,23.21015533,19,0,,Sunday,31910,19,0,December,111,0
2020-12-20 19:15,22.889,23.20997561,19,0,,Sunday,31911,19,0,December,111,0
2020-12-20 19:20,22.889,23.20979589,19,0,,Sunday,31912,19,0,December,111,0
2020-12-20 19:25,22.889,23.20961617,19,0,,Sunday,31913,19,0,December,111,0
2020-12-20 19:30,22.889,23.20943646,19,0,,Sunday,31914,19,0,December,111,0
2020-12-20 19:35,22.889,23.20925674,19,0,,Sunday,31915,19,0,December,111,0
2020-12-20 19:40,22.889,23.20907702,19,0,,Sunday,31916,19,0,December,111,0
2020-12-20 19:45,22.889,23.2088973,19,0,,Sunday,31917,19,0,December,111,0
2020-12-20 19:50,22.889,23.20871759,19,0,,Sunday,31918,19,0,December,111,0
2020-12-20 19:55,22.889,23.20853787,19,1,,Sunday,31919,19,0,December,111,0
2020-12-20 20:00,22.889,23.20835815,20,0,,Sunday,31920,20,0,December,111,0
2020-12-20 20:05,22.889,23.20817843,20,0,,Sunday,31921,20,0,December,111,0
2020-12-20 20:10,22.889,23.20799872,20,0,,Sunday,31922,20,0,December,111,0
2020-12-20 20:15,22.889,23.207819,20,0,,Sunday,31923,20,0,December,111,0
2020-12-20 20:20,22.889,23.20763928,20,0,,Sunday,31924,20,0,December,111,0
2020-12-20 20:25,22.889,23.20745956,20,0,,Sunday,31925,20,0,December,111,0
2020-12-20 20:30,22.889,23.20727985,20,0,,Sunday,31926,20,0,December,111,0
2020-12-20 20:35,22.889,23.20710013,20,0,,Sunday,31927,20,0,December,111,0
2020-12-20 20:40,22.889,23.20692041,20,0,,Sunday,31928,20,0,December,111,0
2020-12-20 20:45,22.889,23.20674069,20,0,,Sunday,31929,20,0,December,111,0
2020-12-20 20:50,22.889,23.20656098,20,0,,Sunday,31930,20,0,December,111,0
2020-12-20 20:55,22.889,23.20638126,20,1,,Sunday,31931,20,0,December,111,0
2020-12-20 21:00,22.889,23.20620154,21,0,,Sunday,31932,21,0,December,111,0
2020-12-20 21:05,22.889,23.20602182,21,0,,Sunday,31933,21,0,December,111,0
2020-12-20 21:10,22.889,23.20584211,21,0,,Sunday,31934,21,0,December,111,0
2020-12-20 21:15,22.889,23.20566239,21,0,,Sunday,31935,21,0,December,111,0
2020-12-20 21:20,22.889,23.20548267,21,0,,Sunday,31936,21,0,December,111,0
2020-12-20 21:25,22.889,23.20530295,21,0,,Sunday,31937,21,0,December,111,0
2020-12-20 21:30,22.889,23.20512323,21,0,,Sunday,31938,21,0,December,111,0
2020-12-20 21:35,22.889,23.20494352,21,0,,Sunday,31939,21,0,December,111,0
2020-12-20 21:40,22.889,23.2047638,21,0,,Sunday,31940,21,0,December,111,0
2020-12-20 21:45,22.889,23.20458408,21,0,,Sunday,31941,21,0,December,111,0
2020-12-20 21:50,22.889,23.20440436,21,0,,Sunday,31942,21,0,December,111,0
2020-12-20 21:55,22.889,23.20422465,21,1,,Sunday,31943,21,0,December,111,0
2020-12-20 22:00,22.889,23.20404493,22,0,,Sunday,31944,22,0,December,111,0
2020-12-20 22:05,22.889,23.20386521,22,0,,Sunday,31945,22,0,December,111,0
2020-12-20 22:10,22.889,23.20368549,22,0,,Sunday,31946,22,0,December,111,0
2020-12-20 22:15,22.889,23.20350578,22,0,,Sunday,31947,22,0,December,111,0
2020-12-20 22:20,22.889,23.20332606,22,0,,Sunday,31948,22,0,December,111,0
2020-12-20 22:25,22.889,23.20314634,22,0,,Sunday,31949,22,0,December,111,0
2020-12-20 22:30,22.889,23.20296662,22,0,,Sunday,31950,22,0,December,111,0
2020-12-20 22:35,22.889,23.20278691,22,0,,Sunday,31951,22,0,December,111,0
2020-12-20 22:40,22.889,23.20260719,22,0,,Sunday,31952,22,0,December,111,0
2020-12-20 22:45,22.889,23.20242747,22,0,,Sunday,31953,22,0,December,111,0
2020-12-20 22:50,22.889,23.20224775,22,0,,Sunday,31954,22,0,December,111,0
2020-12-20 22:55,22.889,23.20206804,22,1,,Sunday,31955,22,0,December,111,0
2020-12-20 23:00,22.889,23.20188832,23,0,,Sunday,31956,23,0,December,111,0
2020-12-20 23:05,22.889,23.2017086,23,0,,Sunday,31957,23,0,December,111,0
2020-12-20 23:10,22.889,23.20152888,23,0,,Sunday,31958,23,0,December,111,0
2020-12-20 23:15,22.889,23.20134917,23,0,,Sunday,31959,23,0,December,111,0
2020-12-20 23:20,22.889,23.20116945,23,0,,Sunday,31960,23,0,December,111,0
2020-12-20 23:25,22.889,23.20098973,23,0,,Sunday,31961,23,0,December,111,0
2020-12-20 23:30,22.889,23.20081001,23,0,,Sunday,31962,23,0,December,111,0
2020-12-20 23:35,22.889,23.2006303,23,0,,Sunday,31963,23,0,December,111,0
2020-12-20 23:40,22.889,23.20045058,23,0,,Sunday,31964,23,0,December,111,0
2020-12-20 23:45,22.889,23.20027086,23,0,,Sunday,31965,23,0,December,111,0
2020-12-20 23:50,22.889,23.20009114,23,0,,Sunday,31966,23,0,December,111,0
2020-12-20 23:55,22.889,23.19991142,23,-23,,Sunday,31967,23,0,December,111,0
2020-12-21 0:00,22.889,23.19973171,0,0,,Monday,31968,0,0,December,22,-89
2020-12-21 0:05,22.889,23.19955199,0,0,,Monday,31969,0,0,December,22,0
2020-12-21 0:10,22.889,23.19937227,0,0,,Monday,31970,0,0,December,22,0
2020-12-21 0:15,22.889,23.19919255,0,0,,Monday,31971,0,0,December,22,0
2020-12-21 0:20,22.889,23.19901284,0,0,,Monday,31972,0,0,December,22,0
2020-12-21 0:25,22.889,23.19883312,0,0,,Monday,31973,0,0,December,22,0
2020-12-21 0:30,22.889,23.1986534,0,0,,Monday,31974,0,0,December,22,0
2020-12-21 0:35,22.889,23.19847368,0,0,,Monday,31975,0,0,December,22,0
2020-12-21 0:40,22.889,23.19829397,0,0,,Monday,31976,0,0,December,22,0
2020-12-21 0:45,22.889,23.19811425,0,0,,Monday,31977,0,0,December,22,0
2020-12-21 0:50,22.889,23.19793453,0,0,,Monday,31978,0,0,December,22,0
2020-12-21 0:55,22.889,23.19775481,0,1,,Monday,31979,0,0,December,22,0
2020-12-21 1:00,22.889,23.1975751,1,0,,Monday,31980,1,0,December,22,0
2020-12-21 1:05,22.889,23.19739538,1,0,,Monday,31981,1,0,December,22,0
2020-12-21 1:10,22.889,23.19721566,1,0,,Monday,31982,1,0,December,22,0
2020-12-21 1:15,22.889,23.19703594,1,0,,Monday,31983,1,0,December,22,0
2020-12-21 1:20,22.889,23.19685623,1,0,,Monday,31984,1,0,December,22,0
2020-12-21 1:25,22.889,23.19667651,1,0,,Monday,31985,1,0,December,22,0
2020-12-21 1:30,22.889,23.19649679,1,0,,Monday,31986,1,0,December,22,0
2020-12-21 1:35,22.889,23.19631707,1,0,,Monday,31987,1,0,December,22,0
2020-12-21 1:40,22.889,23.19613736,1,0,,Monday,31988,1,0,December,22,0
2020-12-21 1:45,22.889,23.19595764,1,0,,Monday,31989,1,0,December,22,0
2020-12-21 1:50,22.889,23.19577792,1,0,,Monday,31990,1,0,December,22,0
2020-12-21 1:55,22.889,23.1955982,1,1,,Monday,31991,1,0,December,22,0
2020-12-21 2:00,22.889,23.19541849,2,0,,Monday,31992,2,0,December,22,0
2020-12-21 2:05,22.889,23.19523877,2,0,,Monday,31993,2,0,December,22,0
