Time,SP,Tin,IncO04,DcrO01,Step
2020-12-08 13:35,23.029,22.329,0,0,28387
2020-12-08 13:40,23.029,22.469,0,0,28388
2020-12-08 13:45,23.029,22.469,0,0,28389
2020-12-08 13:50,23.029,22.469,0,0,28390
2020-12-08 13:55,23.029,22.469,0,0,28391
2020-12-08 14:00,23.029,22.469,0,0,28392
2020-12-08 14:05,23.029,22.51566667,0,0,28393
2020-12-08 14:10,23.029,22.56233333,0,0,28394
2020-12-08 14:15,23.029,22.609,0,0,28395
2020-12-08 14:20,23.029,22.749,0,0,28396
2020-12-08 14:25,23.029,22.749,0,0,28397
2020-12-08 14:30,23.029,22.749,0,0,28398
2020-12-08 14:35,23.029,22.749,0,0,28399
2020-12-08 14:40,23.029,22.889,0,0,28400
2020-12-08 14:45,23.029,22.889,0,0,28401
2020-12-08 14:50,23.029,22.889,0,0,28402
2020-12-08 14:55,23.029,23.029,0,0,28403
2020-12-08 15:00,23.029,23.029,0,0,28404
2020-12-08 15:05,23.029,23.029,0,0,28405
2020-12-08 15:10,23.029,23.029,0,0,28406
2020-12-08 15:15,23.029,23.029,0,0,28407
2020-12-08 15:20,23.029,23.169,0,0,28408
2020-12-08 15:25,23.029,23.169,0,0,28409
2020-12-08 15:30,23.029,23.169,0,0,28410
2020-12-08 15:35,23.029,23.169,0,0,28411
2020-12-08 15:40,23.029,23.309,0,0,28412
2020-12-08 15:45,23.029,23.309,0,0,28413
2020-12-08 15:50,23.029,23.309,0,0,28414
2020-12-08 15:55,23.029,23.309,0,0,28415
2020-12-08 16:00,23.029,23.309,0,0,28416
2020-12-08 16:05,23.029,23.309,0,0,28417
2020-12-08 16:10,23.029,23.309,0,0,28418
2020-12-08 16:15,23.029,23.309,0,0,28419
2020-12-08 16:20,23.029,23.309,0,0,28420
2020-12-08 16:25,23.029,23.309,0,0,28421
2020-12-08 16:30,23.029,23.309,0,0,28422
2020-12-08 16:35,23.029,23.309,0,0,28423
2020-12-08 16:40,23.029,23.309,0,0,28424
2020-12-08 16:45,23.029,23.309,0,0,28425
2020-12-08 16:50,23.029,23.309,0,0,28426
2020-12-08 16:55,23.029,23.309,0,0,28427
2020-12-08 17:00,23.029,23.309,0,0,28428
2020-12-08 17:05,23.029,23.309,0,0,28429
2020-12-08 17:10,23.029,23.309,0,0,28430
2020-12-08 17:15,23.029,23.309,0,0,28431
2020-12-08 17:20,23.029,23.309,0,0,28432
2020-12-08 17:25,23.029,23.309,0,0,28433
2020-12-08 17:30,23.029,23.309,0,0,28434
2020-12-08 17:35,23.029,23.309,0,0,28435
2020-12-08 17:40,23.029,23.309,0,0,28436
2020-12-08 17:45,23.029,23.309,0,0,28437
2020-12-08 17:50,23.029,23.309,0,0,28438
2020-12-08 17:55,23.029,23.309,0,0,28439
2020-12-08 18:00,23.029,23.309,0,0,28440
2020-12-08 18:05,23.029,23.309,0,0,28441
2020-12-08 18:10,23.029,23.169,0,0,28442
2020-12-08 18:15,23.029,23.169,0,0,28443
2020-12-08 18:20,23.029,23.169,0,0,28444
2020-12-08 18:25,23.029,23.169,0,0,28445
2020-12-08 18:30,23.029,23.169,0,0,28446
2020-12-08 18:35,23.029,23.169,0,0,28447
2020-12-08 18:40,23.029,23.169,0,0,28448
2020-12-08 18:45,23.029,23.169,0,0,28449
2020-12-08 18:50,23.029,23.169,0,0,28450
2020-12-08 18:55,23.029,23.029,0,0,28451
2020-12-08 19:00,23.029,23.029,0,0,28452
2020-12-08 19:05,23.029,23.029,0,0,28453
2020-12-08 19:10,23.029,23.029,0,0,28454
2020-12-08 19:15,23.029,23.029,0,0,28455
2020-12-08 19:20,23.029,23.029,0,0,28456
2020-12-08 19:25,23.029,23.029,0,0,28457
2020-12-08 19:30,23.029,23.029,0,0,28458
2020-12-08 19:35,23.029,22.889,0,0,28459
2020-12-08 19:40,23.029,22.889,0,0,28460
2020-12-08 19:45,23.029,22.749,0,0,28461
2020-12-08 19:50,23.029,22.609,0,0,28462
2020-12-08 19:55,23.029,22.609,0,0,28463
2020-12-08 20:00,23.029,22.609,0,0,28464
2020-12-08 20:05,23.029,22.609,0,0,28465
2020-12-08 20:10,23.029,22.749,0,0,28466
2020-12-08 20:15,23.029,22.749,0,0,28467
2020-12-08 20:20,23.029,22.749,0,0,28468
2020-12-08 20:25,23.029,22.749,0,0,28469
2020-12-08 20:30,23.029,22.749,0,0,28470
2020-12-08 20:35,23.029,22.749,0,0,28471
2020-12-08 20:40,23.029,22.749,0,0,28472
2020-12-08 20:45,23.029,22.749,0,0,28473
2020-12-08 20:50,23.029,22.609,0,0,28474
2020-12-08 20:55,23.029,22.609,0,0,28475
2020-12-08 21:00,23.029,22.749,0,0,28476
2020-12-08 21:05,23.029,22.609,0,0,28477
2020-12-08 21:10,23.029,22.609,0,0,28478
2020-12-08 21:15,23.029,22.609,0,0,28479
2020-12-08 21:20,23.029,22.609,0,0,28480
2020-12-08 21:25,23.029,22.609,0,0,28481
2020-12-08 21:30,23.029,22.609,0,0,28482
2020-12-08 21:35,23.029,22.609,0,0,28483
2020-12-08 21:40,23.029,22.609,0,0,28484
2020-12-08 21:45,23.029,22.609,0,0,28485
2020-12-08 21:50,23.029,22.609,0,0,28486
2020-12-08 21:55,23.029,22.609,0,0,28487
2020-12-08 22:00,23.029,22.609,0,0,28488
2020-12-08 22:05,23.029,22.609,0,0,28489
2020-12-08 22:10,23.029,22.609,0,0,28490
2020-12-08 22:15,23.029,22.609,0,0,28491
2020-12-08 22:20,23.029,22.679,0,0,28492
2020-12-08 22:25,23.029,22.749,0,0,28493
2020-12-08 22:30,23.029,22.749,0,0,28494
2020-12-08 22:35,23.029,22.749,0,0,28495
2020-12-08 22:40,23.029,22.749,0,0,28496
2020-12-08 22:45,23.029,22.889,0,0,28497
2020-12-08 22:50,23.029,22.749,0,0,28498
2020-12-08 22:55,23.029,22.889,0,0,28499
2020-12-08 23:00,23.029,22.749,0,0,28500
2020-12-08 23:05,23.029,22.889,0,0,28501
2020-12-08 23:10,23.029,22.889,0,0,28502
2020-12-08 23:15,23.029,22.889,0,0,28503
2020-12-08 23:20,23.029,22.889,0,0,28504
2020-12-08 23:25,23.029,22.889,0,0,28505
2020-12-08 23:30,23.029,22.889,0,0,28506
2020-12-08 23:35,23.029,22.889,0,0,28507
2020-12-08 23:40,23.029,22.889,0,0,28508
2020-12-08 23:45,23.029,22.889,0,0,28509
2020-12-08 23:50,23.029,23.029,0,0,28510
2020-12-08 23:55,23.029,23.029,0,0,28511
2020-12-09 0:00,23.029,23.029,0,0,28512
2020-12-09 0:05,23.029,23.029,0,0,28513
2020-12-09 0:10,23.029,23.029,0,0,28514
2020-12-09 0:15,23.029,23.029,0,0,28515
2020-12-09 0:20,23.029,23.029,0,0,28516
2020-12-09 0:25,23.029,23.029,0,0,28517
2020-12-09 0:30,23.029,23.029,0,0,28518
2020-12-09 0:35,23.029,23.029,0,0,28519
2020-12-09 0:40,23.029,23.169,0,0,28520
2020-12-09 0:45,23.029,23.169,0,0,28521
2020-12-09 0:50,23.029,23.169,0,0,28522
2020-12-09 0:55,23.029,23.169,0,0,28523
2020-12-09 1:00,23.029,23.169,0,0,28524
2020-12-09 1:05,23.029,23.169,0,0,28525
2020-12-09 1:10,23.029,23.169,0,0,28526
2020-12-09 1:15,22.889,23.169,0,0,28527
2020-12-09 1:20,22.889,23.169,0,0,28528
2020-12-09 1:25,22.889,23.169,0,0,28529
2020-12-09 1:30,22.889,23.169,0,0,28530
2020-12-09 1:35,22.889,23.169,0,0,28531
2020-12-09 1:40,22.889,23.169,0,0,28532
2020-12-09 1:45,22.889,23.169,0,0,28533
2020-12-09 1:50,22.889,23.169,0,0,28534
2020-12-09 1:55,22.889,23.169,0,0,28535
2020-12-09 2:00,22.889,23.169,0,0,28536
2020-12-09 2:05,22.889,23.169,0,0,28537
2020-12-09 2:10,22.889,23.169,0,0,28538
2020-12-09 2:15,22.889,23.169,0,0,28539
2020-12-09 2:20,22.889,23.029,0,0,28540
2020-12-09 2:25,22.889,23.029,0,0,28541
2020-12-09 2:30,22.889,23.029,0,0,28542
2020-12-09 2:35,22.889,23.029,0,0,28543
2020-12-09 2:40,22.889,23.029,0,0,28544
2020-12-09 2:45,22.889,22.889,0,0,28545
2020-12-09 2:50,22.889,22.889,0,0,28546
2020-12-09 2:55,22.889,22.749,0,0,28547
2020-12-09 3:00,22.889,22.749,0,0,28548
2020-12-09 3:05,22.889,22.749,0,0,28549
2020-12-09 3:10,22.889,22.749,0,0,28550
2020-12-09 3:15,22.889,22.749,0,0,28551
2020-12-09 3:20,22.889,22.749,0,0,28552
2020-12-09 3:25,22.889,22.749,0,0,28553
2020-12-09 3:30,22.889,22.749,0,0,28554
2020-12-09 3:35,22.889,22.749,0,0,28555
2020-12-09 3:40,22.889,22.749,0,0,28556
2020-12-09 3:45,22.889,22.749,0,0,28557
2020-12-09 3:50,22.889,22.749,0,0,28558
2020-12-09 3:55,22.889,22.749,0,0,28559
2020-12-09 4:00,22.889,22.889,0,0,28560
2020-12-09 4:05,22.889,22.889,0,0,28561
2020-12-09 4:10,22.889,22.889,0,0,28562
2020-12-09 4:15,22.889,22.889,0,0,28563
2020-12-09 4:20,22.889,22.889,0,0,28564
2020-12-09 4:25,22.889,22.889,0,0,28565
2020-12-09 4:30,22.889,22.889,0,0,28566
2020-12-09 4:35,22.889,22.889,0,0,28567
2020-12-09 4:40,22.889,22.889,0,0,28568
2020-12-09 4:45,22.889,22.889,0,0,28569
2020-12-09 4:50,22.889,22.889,0,0,28570
2020-12-09 4:55,22.889,22.889,0,0,28571
2020-12-09 5:00,22.889,22.889,0,0,28572
2020-12-09 5:05,22.889,22.889,0,0,28573
2020-12-09 5:10,22.889,22.889,0,0,28574
2020-12-09 5:15,22.889,22.889,0,0,28575
2020-12-09 5:20,22.889,22.889,0,0,28576
2020-12-09 5:25,22.889,22.889,0,0,28577
2020-12-09 5:30,22.889,22.889,0,0,28578
2020-12-09 5:35,22.889,22.889,0,0,28579
2020-12-09 5:40,22.889,22.889,0,0,28580
2020-12-09 5:45,22.889,22.889,0,0,28581
2020-12-09 5:50,22.889,22.889,0,0,28582
2020-12-09 5:55,22.889,22.889,0,0,28583
2020-12-09 6:00,22.889,22.889,0,0,28584
2020-12-09 6:05,22.889,22.889,0,0,28585
2020-12-09 6:10,22.889,22.889,0,0,28586
2020-12-09 6:15,22.889,22.889,0,0,28587
2020-12-09 6:20,22.889,22.889,0,0,28588
2020-12-09 6:25,22.889,22.889,0,0,28589
2020-12-09 6:30,22.889,22.889,0,0,28590
2020-12-09 6:35,22.889,22.749,0,0,28591
2020-12-09 6:40,22.889,22.749,0,0,28592
2020-12-09 6:45,22.889,22.749,0,0,28593
2020-12-09 6:50,22.889,22.749,0,0,28594
2020-12-09 6:55,22.889,22.749,0,0,28595
2020-12-09 7:00,22.889,22.749,0,0,28596
2020-12-09 7:05,22.889,22.749,0,0,28597
2020-12-09 7:10,22.889,22.749,0,0,28598
2020-12-09 7:15,22.889,22.609,0,0,28599
2020-12-09 7:20,22.889,22.609,0,0,28600
2020-12-09 7:25,22.889,22.609,0,0,28601
2020-12-09 7:30,22.889,22.609,0,0,28602
2020-12-09 7:35,22.889,22.609,0,0,28603
2020-12-09 7:40,22.889,22.609,0,0,28604
2020-12-09 7:45,22.889,22.609,0,0,28605
2020-12-09 7:50,22.889,22.609,0,0,28606
2020-12-09 7:55,22.889,22.609,0,0,28607
2020-12-09 8:00,22.889,22.609,0,0,28608
2020-12-09 8:05,22.889,22.609,0,0,28609
2020-12-09 8:10,22.889,22.609,0,0,28610
2020-12-09 8:15,22.889,22.609,0,0,28611
2020-12-09 8:20,22.889,22.469,0,0,28612
2020-12-09 8:25,22.889,22.609,0,0,28613
2020-12-09 8:30,22.889,22.469,0,0,28614
2020-12-09 8:35,22.889,22.469,0,0,28615
2020-12-09 8:40,22.889,22.469,0,0,28616
2020-12-09 8:45,22.889,22.469,0,0,28617
2020-12-09 8:50,22.889,22.469,0,0,28618
2020-12-09 8:55,22.889,22.469,0,0,28619
2020-12-09 9:00,22.889,22.469,0,0,28620
2020-12-09 9:05,22.889,22.469,0,0,28621
2020-12-09 9:10,22.889,22.609,0,0,28622
2020-12-09 9:15,22.889,22.609,0,0,28623
2020-12-09 9:20,22.889,22.609,0,0,28624
2020-12-09 9:25,22.889,22.609,0,0,28625
2020-12-09 9:30,22.889,22.609,0,0,28626
2020-12-09 9:35,22.889,22.609,0,0,28627
2020-12-09 9:40,22.889,22.609,0,0,28628
2020-12-09 9:45,22.889,22.609,0,0,28629
2020-12-09 9:50,22.889,22.609,0,0,28630
2020-12-09 9:55,22.889,22.609,0,0,28631
2020-12-09 10:00,22.889,22.609,0,0,28632
2020-12-09 10:05,22.889,22.609,0,0,28633
2020-12-09 10:10,22.889,22.609,0,0,28634
2020-12-09 10:15,22.889,22.609,0,0,28635
2020-12-09 10:20,22.889,22.609,0,0,28636
2020-12-09 10:25,22.889,22.609,0,0,28637
2020-12-09 10:30,22.889,22.609,0,0,28638
2020-12-09 10:35,22.889,22.609,0,0,28639
2020-12-09 10:40,22.889,22.609,0,0,28640
2020-12-09 10:45,22.889,22.609,0,0,28641
2020-12-09 10:50,22.889,22.609,0,0,28642
2020-12-09 10:55,22.889,22.609,0,0,28643
2020-12-09 11:00,22.889,22.609,0,0,28644
2020-12-09 11:05,22.889,22.609,0,0,28645
2020-12-09 11:10,22.889,22.609,0,0,28646
2020-12-09 11:15,22.889,22.609,0,0,28647
2020-12-09 11:20,22.889,22.609,0,0,28648
2020-12-09 11:25,22.889,22.609,0,0,28649
2020-12-09 11:30,22.889,22.609,0,0,28650
2020-12-09 11:35,22.889,22.609,0,0,28651
2020-12-09 11:40,22.889,22.609,0,0,28652
2020-12-09 11:45,22.889,22.609,0,0,28653
2020-12-09 11:50,22.889,22.609,0,0,28654
2020-12-09 11:55,22.889,22.609,0,0,28655
2020-12-09 12:00,22.889,22.609,0,0,28656
2020-12-09 12:05,22.889,22.609,0,0,28657
2020-12-09 12:10,22.889,22.609,0,0,28658
2020-12-09 12:15,22.889,22.609,0,0,28659
2020-12-09 12:20,22.889,22.609,0,0,28660
2020-12-09 12:25,22.889,22.609,0,0,28661
2020-12-09 12:30,22.889,22.609,0,0,28662
2020-12-09 12:35,22.889,22.609,0,0,28663
2020-12-09 12:40,22.889,22.609,0,0,28664
2020-12-09 12:45,22.889,22.609,0,0,28665
2020-12-09 12:50,22.889,22.609,0,0,28666
2020-12-09 12:55,22.889,22.609,0,0,28667
2020-12-09 13:00,22.889,22.609,0,0,28668
2020-12-09 13:05,22.889,22.609,0,0,28669
2020-12-09 13:10,22.889,22.609,0,0,28670
2020-12-09 13:15,23.029,22.609,0,0,28671
2020-12-09 13:20,23.029,22.609,0,0,28672
2020-12-09 13:25,23.029,22.609,0,0,28673
2020-12-09 13:30,23.029,22.609,0,0,28674
2020-12-09 13:35,23.029,22.609,0,0,28675
2020-12-09 13:40,23.029,22.609,0,0,28676
2020-12-09 13:45,23.029,22.609,0,0,28677
2020-12-09 13:50,23.029,22.609,0,0,28678
2020-12-09 13:55,23.029,22.749,0,0,28679
2020-12-09 14:00,23.029,22.749,0,0,28680
2020-12-09 14:05,23.029,22.749,0,0,28681
2020-12-09 14:10,23.029,22.889,0,0,28682
2020-12-09 14:15,23.029,22.889,0,0,28683
2020-12-09 14:20,23.029,22.889,0,0,28684
2020-12-09 14:25,23.029,23.029,0,0,28685
2020-12-09 14:30,23.029,23.029,0,0,28686
2020-12-09 14:35,23.029,23.029,0,0,28687
2020-12-09 14:40,23.029,23.029,0,0,28688
2020-12-09 14:45,23.029,23.029,0,0,28689
2020-12-09 14:50,23.029,23.029,0,0,28690
2020-12-09 14:55,23.029,23.169,0,0,28691
2020-12-09 15:00,23.029,23.169,0,0,28692
2020-12-09 15:05,23.029,23.169,0,0,28693
2020-12-09 15:10,23.029,23.169,0,0,28694
2020-12-09 15:15,23.029,23.169,0,0,28695
2020-12-09 15:20,23.029,23.169,0,0,28696
2020-12-09 15:25,23.029,23.169,0,0,28697
2020-12-09 15:30,23.029,23.169,0,0,28698
2020-12-09 15:35,23.029,23.169,0,0,28699
2020-12-09 15:40,23.029,23.169,0,0,28700
2020-12-09 15:45,23.029,23.169,0,0,28701
2020-12-09 15:50,23.029,23.169,0,0,28702
2020-12-09 15:55,23.029,23.169,0,0,28703
2020-12-09 16:00,23.029,23.169,0,0,28704
2020-12-09 16:05,23.029,23.169,0,0,28705
2020-12-09 16:10,23.029,23.169,0,0,28706
2020-12-09 16:15,23.029,23.169,0,0,28707
2020-12-09 16:20,23.029,23.169,0,0,28708
2020-12-09 16:25,23.029,23.169,0,0,28709
2020-12-09 16:30,23.029,23.169,0,0,28710
2020-12-09 16:35,23.029,23.309,0,0,28711
2020-12-09 16:40,23.029,23.309,0,0,28712
2020-12-09 16:45,23.029,23.309,0,0,28713
2020-12-09 16:50,23.029,23.309,0,0,28714
2020-12-09 16:55,23.029,23.309,0,0,28715
2020-12-09 17:00,23.029,23.309,0,0,28716
2020-12-09 17:05,23.029,23.309,0,0,28717
2020-12-09 17:10,23.029,23.309,0,0,28718
2020-12-09 17:15,23.029,23.449,0,0,28719
2020-12-09 17:20,23.029,23.449,0,0,28720
2020-12-09 17:25,23.029,23.449,0,0,28721
2020-12-09 17:30,23.029,23.449,0,0,28722
2020-12-09 17:35,23.029,23.449,0,0,28723
2020-12-09 17:40,23.029,23.309,0,0,28724
2020-12-09 17:45,23.029,23.309,0,0,28725
2020-12-09 17:50,23.029,23.309,0,0,28726
2020-12-09 17:55,23.029,23.309,0,0,28727
2020-12-09 18:00,23.029,23.169,0,0,28728
2020-12-09 18:05,23.029,23.169,0,0,28729
2020-12-09 18:10,23.029,23.029,0,0,28730
2020-12-09 18:15,23.029,22.889,0,0,28731
2020-12-09 18:20,23.029,22.889,0,0,28732
2020-12-09 18:25,23.029,22.889,0,0,28733
2020-12-09 18:30,23.029,22.889,0,0,28734
2020-12-09 18:35,23.029,22.889,0,0,28735
2020-12-09 18:40,23.029,22.889,0,0,28736
2020-12-09 18:45,23.029,22.889,0,0,28737
2020-12-09 18:50,23.029,22.889,0,0,28738
2020-12-09 18:55,23.029,22.889,0,0,28739
2020-12-09 19:00,23.029,23.029,0,0,28740
2020-12-09 19:05,23.029,23.029,0,0,28741
2020-12-09 19:10,23.029,23.029,0,0,28742
2020-12-09 19:15,23.029,23.029,0,0,28743
2020-12-09 19:20,23.029,23.029,0,0,28744
2020-12-09 19:25,23.029,23.029,0,0,28745
2020-12-09 19:30,23.029,23.029,0,0,28746
2020-12-09 19:35,23.029,23.029,0,0,28747
2020-12-09 19:40,23.029,23.169,0,0,28748
2020-12-09 19:45,23.029,23.169,0,0,28749
2020-12-09 19:50,23.029,23.169,0,0,28750
2020-12-09 19:55,23.029,23.169,0,0,28751
2020-12-09 20:00,23.029,23.169,0,0,28752
2020-12-09 20:05,23.029,23.169,0,0,28753
2020-12-09 20:10,23.029,23.169,0,0,28754
2020-12-09 20:15,23.029,23.169,0,0,28755
2020-12-09 20:20,23.029,23.169,0,0,28756
2020-12-09 20:25,23.029,23.169,0,0,28757
2020-12-09 20:30,23.029,23.029,0,0,28758
2020-12-09 20:35,23.029,23.029,0,0,28759
2020-12-09 20:40,23.029,22.889,0,0,28760
2020-12-09 20:45,23.029,22.749,0,0,28761
2020-12-09 20:50,23.029,22.609,0,0,28762
2020-12-09 20:55,23.029,22.609,0,0,28763
2020-12-09 21:00,23.029,22.469,0,0,28764
2020-12-09 21:05,23.029,22.469,0,0,28765
2020-12-09 21:10,23.029,22.469,0,0,28766
2020-12-09 21:15,23.029,22.329,0,0,28767
2020-12-09 21:20,23.029,22.189,0,0,28768
2020-12-09 21:25,23.029,22.189,0,0,28769
2020-12-09 21:30,23.029,22.049,0,0,28770
2020-12-09 21:35,23.029,22.189,0,0,28771
2020-12-09 21:40,23.029,22.329,0,0,28772
2020-12-09 21:45,23.029,22.469,0,0,28773
2020-12-09 21:50,23.029,22.469,0,0,28774
2020-12-09 21:55,23.029,22.469,0,0,28775
2020-12-09 22:00,23.029,22.469,0,0,28776
2020-12-09 22:05,23.029,22.469,0,0,28777
2020-12-09 22:10,23.029,22.329,0,0,28778
2020-12-09 22:15,23.029,22.329,0,0,28779
2020-12-09 22:20,23.029,22.329,0,0,28780
2020-12-09 22:25,23.029,22.469,0,0,28781
2020-12-09 22:30,23.029,22.469,0,0,28782
2020-12-09 22:35,23.029,22.609,0,0,28783
2020-12-09 22:40,23.029,22.609,0,0,28784
2020-12-09 22:45,23.029,22.609,0,0,28785
2020-12-09 22:50,23.029,22.609,0,0,28786
2020-12-09 22:55,23.029,22.749,0,0,28787
2020-12-09 23:00,23.029,22.749,0,0,28788
2020-12-09 23:05,23.029,22.749,0,0,28789
2020-12-09 23:10,23.029,22.749,0,0,28790
2020-12-09 23:15,23.029,22.889,0,0,28791
2020-12-09 23:20,23.029,22.889,0,0,28792
2020-12-09 23:25,23.029,22.889,0,0,28793
2020-12-09 23:30,23.029,22.889,0,0,28794
2020-12-09 23:35,23.029,22.889,0,0,28795
2020-12-09 23:40,23.029,22.889,0,0,28796
2020-12-09 23:45,23.029,23.029,0,0,28797
2020-12-09 23:50,23.029,23.029,0,0,28798
2020-12-09 23:55,23.029,23.029,0,0,28799
2020-12-10 0:00,23.029,23.029,0,0,28800
2020-12-10 0:05,23.029,23.029,0,0,28801
2020-12-10 0:10,23.01966667,23.04766667,0,0,28802
2020-12-10 0:15,23.01033333,23.06633333,0,0,28803
2020-12-10 0:20,23.001,23.085,0,0,28804
2020-12-10 0:25,22.99166667,23.10366667,0,0,28805
2020-12-10 0:30,22.98233333,23.12233333,0,0,28806
2020-12-10 0:35,22.973,23.141,0,0,28807
2020-12-10 0:40,22.96366667,23.15966667,0,0,28808
2020-12-10 0:45,22.95433333,23.17833333,0,0,28809
2020-12-10 0:50,22.945,23.197,0,0,28810
2020-12-10 0:55,22.93566667,23.21566667,0,0,28811
2020-12-10 1:00,22.92633333,23.23433333,0,0,28812
2020-12-10 1:05,22.917,23.253,0,0,28813
2020-12-10 1:10,22.90766667,23.27166667,0,0,28814
2020-12-10 1:15,22.89833333,23.29033333,0,0,28815
2020-12-10 1:20,22.889,23.309,0,0,28816
2020-12-10 1:25,22.889,23.309,0,0,28817
2020-12-10 1:30,22.889,23.309,0,0,28818
2020-12-10 1:35,22.889,23.309,0,0,28819
2020-12-10 1:40,22.889,23.309,0,0,28820
2020-12-10 1:45,22.889,23.309,0,0,28821
2020-12-10 1:50,22.889,23.309,0,0,28822
2020-12-10 1:55,22.889,23.309,0,0,28823
2020-12-10 2:00,22.889,23.309,0,0,28824
2020-12-10 2:05,22.889,23.309,0,0,28825
2020-12-10 2:10,22.889,23.309,0,0,28826
2020-12-10 2:15,22.889,23.309,0,0,28827
2020-12-10 2:20,22.889,23.169,0,0,28828
2020-12-10 2:25,22.889,23.169,0,0,28829
2020-12-10 2:30,22.889,23.169,0,0,28830
2020-12-10 2:35,22.889,23.169,0,0,28831
2020-12-10 2:40,22.889,23.169,0,0,28832
2020-12-10 2:45,22.889,23.169,0,0,28833
2020-12-10 2:50,22.889,23.169,0,0,28834
2020-12-10 2:55,22.889,23.169,0,0,28835
2020-12-10 3:00,22.889,23.169,0,0,28836
2020-12-10 3:05,22.889,23.029,0,0,28837
2020-12-10 3:10,22.889,23.029,0,0,28838
2020-12-10 3:15,22.889,23.029,0,0,28839
2020-12-10 3:20,22.889,23.029,0,0,28840
2020-12-10 3:25,22.889,22.889,0,0,28841
2020-12-10 3:30,22.889,22.889,0,0,28842
2020-12-10 3:35,22.889,22.889,0,0,28843
2020-12-10 3:40,22.889,22.889,0,0,28844
2020-12-10 3:45,22.889,22.889,0,0,28845
2020-12-10 3:50,22.889,22.749,0,0,28846
2020-12-10 3:55,22.889,22.749,0,0,28847
2020-12-10 4:00,22.889,22.749,0,0,28848
2020-12-10 4:05,22.889,22.749,0,0,28849
2020-12-10 4:10,22.889,22.749,0,0,28850
2020-12-10 4:15,22.889,22.749,0,0,28851
2020-12-10 4:20,22.889,22.609,0,0,28852
2020-12-10 4:25,22.889,22.749,0,0,28853
2020-12-10 4:30,22.889,22.609,0,0,28854
2020-12-10 4:35,22.889,22.609,0,0,28855
2020-12-10 4:40,22.889,22.609,0,0,28856
2020-12-10 4:45,22.889,22.609,0,0,28857
2020-12-10 4:50,22.889,22.609,0,0,28858
2020-12-10 4:55,22.889,22.609,0,0,28859
2020-12-10 5:00,22.889,22.609,0,0,28860
2020-12-10 5:05,22.889,22.469,0,0,28861
2020-12-10 5:10,22.889,22.469,0,0,28862
2020-12-10 5:15,22.889,22.469,0,0,28863
2020-12-10 5:20,22.889,22.469,0,0,28864
2020-12-10 5:25,22.889,22.469,0,0,28865
2020-12-10 5:30,22.889,22.469,0,0,28866
2020-12-10 5:35,22.889,22.469,0,0,28867
2020-12-10 5:40,22.889,22.469,0,0,28868
2020-12-10 5:45,22.889,22.469,0,0,28869
2020-12-10 5:50,22.889,22.469,0,0,28870
2020-12-10 5:55,22.889,22.469,0,0,28871
2020-12-10 6:00,22.889,22.329,0,0,28872
2020-12-10 6:05,22.889,22.469,0,0,28873
2020-12-10 6:10,22.889,22.469,0,0,28874
2020-12-10 6:15,22.889,22.329,0,0,28875
2020-12-10 6:20,22.889,22.469,0,0,28876
2020-12-10 6:25,22.889,22.469,0,0,28877
2020-12-10 6:30,22.889,22.469,0,0,28878
2020-12-10 6:35,22.889,22.469,0,0,28879
2020-12-10 6:40,22.889,22.469,0,0,28880
2020-12-10 6:45,22.889,22.469,0,0,28881
2020-12-10 6:50,22.889,22.469,0,0,28882
2020-12-10 6:55,22.889,22.469,0,0,28883
2020-12-10 7:00,22.889,22.469,0,0,28884
2020-12-10 7:05,22.889,22.469,0,0,28885
2020-12-10 7:10,22.889,22.469,0,0,28886
2020-12-10 7:15,22.889,22.469,0,0,28887
2020-12-10 7:20,22.889,22.469,0,0,28888
2020-12-10 7:25,22.889,22.609,0,0,28889
2020-12-10 7:30,22.889,22.609,0,0,28890
2020-12-10 7:35,22.889,22.609,0,0,28891
2020-12-10 7:40,22.889,22.609,0,0,28892
2020-12-10 7:45,22.889,22.609,0,0,28893
2020-12-10 7:50,22.889,22.609,0,0,28894
2020-12-10 7:55,22.889,22.609,0,0,28895
2020-12-10 8:00,22.889,22.609,0,0,28896
2020-12-10 8:05,22.889,22.609,0,0,28897
2020-12-10 8:10,22.889,22.609,0,0,28898
2020-12-10 8:15,22.889,22.609,0,0,28899
2020-12-10 8:20,22.889,22.609,0,0,28900
2020-12-10 8:25,22.889,22.609,0,0,28901
2020-12-10 8:30,22.889,22.609,0,0,28902
2020-12-10 8:35,22.889,22.609,0,0,28903
2020-12-10 8:40,22.889,22.609,0,0,28904
2020-12-10 8:45,22.889,22.609,0,0,28905
2020-12-10 8:50,22.889,22.609,0,0,28906
2020-12-10 8:55,22.889,22.609,0,0,28907
2020-12-10 9:00,22.889,22.609,0,0,28908
2020-12-10 9:05,22.889,22.609,0,0,28909
2020-12-10 9:10,22.889,22.609,0,0,28910
2020-12-10 9:15,22.889,22.609,0,0,28911
2020-12-10 9:20,22.889,22.609,0,0,28912
2020-12-10 9:25,22.889,22.609,0,0,28913
2020-12-10 9:30,22.889,22.609,0,0,28914
2020-12-10 9:35,22.889,22.609,0,0,28915
2020-12-10 9:40,22.889,22.609,0,0,28916
2020-12-10 9:45,22.889,22.609,0,0,28917
2020-12-10 9:50,22.889,22.609,0,0,28918
2020-12-10 9:55,22.889,22.609,0,0,28919
2020-12-10 10:00,22.889,22.609,0,0,28920
2020-12-10 10:05,22.889,22.609,0,0,28921
